"47.5747774469698, -20.9127798143024","47.6466426696994, -20.9127798143024","47.6466426696994, -20.8409145915729","47.5747774469698, -20.8409145915729"
"47.5747774469698, -20.984645037032","47.6466426696994, -20.984645037032","47.6466426696994, -20.9127798143024","47.5747774469698, -20.9127798143024"
"47.5747774469698, -21.0565102597615","47.6466426696994, -21.0565102597615","47.6466426696994, -20.984645037032","47.5747774469698, -20.984645037032"
"47.5747774469698, -21.1283754824911","47.6466426696994, -21.1283754824911","47.6466426696994, -21.0565102597615","47.5747774469698, -21.0565102597615"
"47.5747774469698, -21.2002407052207","47.6466426696994, -21.2002407052207","47.6466426696994, -21.1283754824911","47.5747774469698, -21.1283754824911"
"47.5747774469698, -21.2721059279502","47.6466426696994, -21.2721059279502","47.6466426696994, -21.2002407052207","47.5747774469698, -21.2002407052207"
"47.5747774469698, -21.3439711506798","47.6466426696994, -21.3439711506798","47.6466426696994, -21.2721059279502","47.5747774469698, -21.2721059279502"
"47.5747774469698, -21.4158363734093","47.6466426696994, -21.4158363734093","47.6466426696994, -21.3439711506798","47.5747774469698, -21.3439711506798"
"47.5747774469698, -21.4877015961389","47.6466426696994, -21.4877015961389","47.6466426696994, -21.4158363734093","47.5747774469698, -21.4158363734093"
"47.5747774469698, -21.5595668188685","47.6466426696994, -21.5595668188685","47.6466426696994, -21.4877015961389","47.5747774469698, -21.4877015961389"
"47.5747774469698, -21.631432041598","47.6466426696994, -21.631432041598","47.6466426696994, -21.5595668188685","47.5747774469698, -21.5595668188685"
"47.5747774469698, -21.7032972643276","47.6466426696994, -21.7032972643276","47.6466426696994, -21.631432041598","47.5747774469698, -21.631432041598"
"47.5747774469698, -21.7751624870572","47.6466426696994, -21.7751624870572","47.6466426696994, -21.7032972643276","47.5747774469698, -21.7032972643276"
"47.5747774469698, -21.8470277097867","47.6466426696994, -21.8470277097867","47.6466426696994, -21.7751624870572","47.5747774469698, -21.7751624870572"
"47.5747774469698, -21.9188929325163","47.6466426696994, -21.9188929325163","47.6466426696994, -21.8470277097867","47.5747774469698, -21.8470277097867"
"47.5747774469698, -21.9907581552458","47.6466426696994, -21.9907581552458","47.6466426696994, -21.9188929325163","47.5747774469698, -21.9188929325163"
"47.5747774469698, -22.0626233779754","47.6466426696994, -22.0626233779754","47.6466426696994, -21.9907581552458","47.5747774469698, -21.9907581552458"
"47.5747774469698, -22.134488600705","47.6466426696994, -22.134488600705","47.6466426696994, -22.0626233779754","47.5747774469698, -22.0626233779754"
"47.5747774469698, -22.2063538234345","47.6466426696994, -22.2063538234345","47.6466426696994, -22.134488600705","47.5747774469698, -22.134488600705"
"47.5747774469698, -22.2782190461641","47.6466426696994, -22.2782190461641","47.6466426696994, -22.2063538234345","47.5747774469698, -22.2063538234345"
"47.5747774469698, -22.3500842688936","47.6466426696994, -22.3500842688936","47.6466426696994, -22.2782190461641","47.5747774469698, -22.2782190461641"
"47.5747774469698, -22.4219494916232","47.6466426696994, -22.4219494916232","47.6466426696994, -22.3500842688936","47.5747774469698, -22.3500842688936"
"47.5747774469698, -22.4938147143528","47.6466426696994, -22.4938147143528","47.6466426696994, -22.4219494916232","47.5747774469698, -22.4219494916232"
"47.5747774469698, -22.5656799370823","47.6466426696994, -22.5656799370823","47.6466426696994, -22.4938147143528","47.5747774469698, -22.4938147143528"
"47.5747774469698, -22.6375451598119","47.6466426696994, -22.6375451598119","47.6466426696994, -22.5656799370823","47.5747774469698, -22.5656799370823"
"47.5747774469698, -22.7094103825415","47.6466426696994, -22.7094103825415","47.6466426696994, -22.6375451598119","47.5747774469698, -22.6375451598119"
"47.5747774469698, -22.781275605271","47.6466426696994, -22.781275605271","47.6466426696994, -22.7094103825415","47.5747774469698, -22.7094103825415"
"47.5747774469698, -22.8531408280006","47.6466426696994, -22.8531408280006","47.6466426696994, -22.781275605271","47.5747774469698, -22.781275605271"
"47.5747774469698, -22.9250060507301","47.6466426696994, -22.9250060507301","47.6466426696994, -22.8531408280006","47.5747774469698, -22.8531408280006"
"47.5747774469698, -22.9968712734597","47.6466426696994, -22.9968712734597","47.6466426696994, -22.9250060507301","47.5747774469698, -22.9250060507301"
"47.5747774469698, -23.0687364961893","47.6466426696994, -23.0687364961893","47.6466426696994, -22.9968712734597","47.5747774469698, -22.9968712734597"
"47.5747774469698, -23.1406017189188","47.6466426696994, -23.1406017189188","47.6466426696994, -23.0687364961893","47.5747774469698, -23.0687364961893"
"47.5747774469698, -23.2124669416484","47.6466426696994, -23.2124669416484","47.6466426696994, -23.1406017189188","47.5747774469698, -23.1406017189188"
"47.5747774469698, -23.2843321643779","47.6466426696994, -23.2843321643779","47.6466426696994, -23.2124669416484","47.5747774469698, -23.2124669416484"
"47.5747774469698, -23.3561973871075","47.6466426696994, -23.3561973871075","47.6466426696994, -23.2843321643779","47.5747774469698, -23.2843321643779"
"47.5747774469698, -23.4280626098371","47.6466426696994, -23.4280626098371","47.6466426696994, -23.3561973871075","47.5747774469698, -23.3561973871075"
"47.5747774469698, -23.4999278325666","47.6466426696994, -23.4999278325666","47.6466426696994, -23.4280626098371","47.5747774469698, -23.4280626098371"
"47.5747774469698, -23.5717930552962","47.6466426696994, -23.5717930552962","47.6466426696994, -23.4999278325666","47.5747774469698, -23.4999278325666"
"47.6466426696994, -20.0503971415477","47.7185078924289, -20.0503971415477","47.7185078924289, -19.9785319188181","47.6466426696994, -19.9785319188181"
"47.6466426696994, -20.1222623642772","47.7185078924289, -20.1222623642772","47.7185078924289, -20.0503971415477","47.6466426696994, -20.0503971415477"
"47.6466426696994, -20.1941275870068","47.7185078924289, -20.1941275870068","47.7185078924289, -20.1222623642772","47.6466426696994, -20.1222623642772"
"47.6466426696994, -20.2659928097364","47.7185078924289, -20.2659928097364","47.7185078924289, -20.1941275870068","47.6466426696994, -20.1941275870068"
"47.6466426696994, -20.3378580324659","47.7185078924289, -20.3378580324659","47.7185078924289, -20.2659928097364","47.6466426696994, -20.2659928097364"
"47.6466426696994, -20.4097232551955","47.7185078924289, -20.4097232551955","47.7185078924289, -20.3378580324659","47.6466426696994, -20.3378580324659"
"47.6466426696994, -20.481588477925","47.7185078924289, -20.481588477925","47.7185078924289, -20.4097232551955","47.6466426696994, -20.4097232551955"
"47.6466426696994, -20.5534537006546","47.7185078924289, -20.5534537006546","47.7185078924289, -20.481588477925","47.6466426696994, -20.481588477925"
"47.6466426696994, -20.6253189233842","47.7185078924289, -20.6253189233842","47.7185078924289, -20.5534537006546","47.6466426696994, -20.5534537006546"
"47.6466426696994, -20.6971841461137","47.7185078924289, -20.6971841461137","47.7185078924289, -20.6253189233842","47.6466426696994, -20.6253189233842"
"47.6466426696994, -20.7690493688433","47.7185078924289, -20.7690493688433","47.7185078924289, -20.6971841461137","47.6466426696994, -20.6971841461137"
"47.6466426696994, -20.8409145915729","47.7185078924289, -20.8409145915729","47.7185078924289, -20.7690493688433","47.6466426696994, -20.7690493688433"
"47.6466426696994, -20.9127798143024","47.7185078924289, -20.9127798143024","47.7185078924289, -20.8409145915729","47.6466426696994, -20.8409145915729"
"47.6466426696994, -20.984645037032","47.7185078924289, -20.984645037032","47.7185078924289, -20.9127798143024","47.6466426696994, -20.9127798143024"
"47.6466426696994, -21.0565102597615","47.7185078924289, -21.0565102597615","47.7185078924289, -20.984645037032","47.6466426696994, -20.984645037032"
"47.6466426696994, -21.1283754824911","47.7185078924289, -21.1283754824911","47.7185078924289, -21.0565102597615","47.6466426696994, -21.0565102597615"
"47.6466426696994, -21.2002407052207","47.7185078924289, -21.2002407052207","47.7185078924289, -21.1283754824911","47.6466426696994, -21.1283754824911"
"47.6466426696994, -21.2721059279502","47.7185078924289, -21.2721059279502","47.7185078924289, -21.2002407052207","47.6466426696994, -21.2002407052207"
"47.6466426696994, -21.3439711506798","47.7185078924289, -21.3439711506798","47.7185078924289, -21.2721059279502","47.6466426696994, -21.2721059279502"
"47.6466426696994, -21.4158363734093","47.7185078924289, -21.4158363734093","47.7185078924289, -21.3439711506798","47.6466426696994, -21.3439711506798"
"47.6466426696994, -21.4877015961389","47.7185078924289, -21.4877015961389","47.7185078924289, -21.4158363734093","47.6466426696994, -21.4158363734093"
"47.6466426696994, -21.5595668188685","47.7185078924289, -21.5595668188685","47.7185078924289, -21.4877015961389","47.6466426696994, -21.4877015961389"
"47.6466426696994, -21.631432041598","47.7185078924289, -21.631432041598","47.7185078924289, -21.5595668188685","47.6466426696994, -21.5595668188685"
"47.6466426696994, -21.7032972643276","47.7185078924289, -21.7032972643276","47.7185078924289, -21.631432041598","47.6466426696994, -21.631432041598"
"47.6466426696994, -21.7751624870572","47.7185078924289, -21.7751624870572","47.7185078924289, -21.7032972643276","47.6466426696994, -21.7032972643276"
"47.6466426696994, -21.8470277097867","47.7185078924289, -21.8470277097867","47.7185078924289, -21.7751624870572","47.6466426696994, -21.7751624870572"
"47.6466426696994, -21.9188929325163","47.7185078924289, -21.9188929325163","47.7185078924289, -21.8470277097867","47.6466426696994, -21.8470277097867"
"47.6466426696994, -21.9907581552458","47.7185078924289, -21.9907581552458","47.7185078924289, -21.9188929325163","47.6466426696994, -21.9188929325163"
"47.6466426696994, -22.0626233779754","47.7185078924289, -22.0626233779754","47.7185078924289, -21.9907581552458","47.6466426696994, -21.9907581552458"
"47.6466426696994, -22.134488600705","47.7185078924289, -22.134488600705","47.7185078924289, -22.0626233779754","47.6466426696994, -22.0626233779754"
"47.6466426696994, -22.2063538234345","47.7185078924289, -22.2063538234345","47.7185078924289, -22.134488600705","47.6466426696994, -22.134488600705"
"47.6466426696994, -22.2782190461641","47.7185078924289, -22.2782190461641","47.7185078924289, -22.2063538234345","47.6466426696994, -22.2063538234345"
"47.6466426696994, -22.3500842688936","47.7185078924289, -22.3500842688936","47.7185078924289, -22.2782190461641","47.6466426696994, -22.2782190461641"
"47.6466426696994, -22.4219494916232","47.7185078924289, -22.4219494916232","47.7185078924289, -22.3500842688936","47.6466426696994, -22.3500842688936"
"47.6466426696994, -22.4938147143528","47.7185078924289, -22.4938147143528","47.7185078924289, -22.4219494916232","47.6466426696994, -22.4219494916232"
"47.6466426696994, -22.5656799370823","47.7185078924289, -22.5656799370823","47.7185078924289, -22.4938147143528","47.6466426696994, -22.4938147143528"
"47.6466426696994, -22.6375451598119","47.7185078924289, -22.6375451598119","47.7185078924289, -22.5656799370823","47.6466426696994, -22.5656799370823"
"47.6466426696994, -22.7094103825415","47.7185078924289, -22.7094103825415","47.7185078924289, -22.6375451598119","47.6466426696994, -22.6375451598119"
"47.6466426696994, -22.781275605271","47.7185078924289, -22.781275605271","47.7185078924289, -22.7094103825415","47.6466426696994, -22.7094103825415"
"47.6466426696994, -22.8531408280006","47.7185078924289, -22.8531408280006","47.7185078924289, -22.781275605271","47.6466426696994, -22.781275605271"
"47.6466426696994, -22.9250060507301","47.7185078924289, -22.9250060507301","47.7185078924289, -22.8531408280006","47.6466426696994, -22.8531408280006"
"47.6466426696994, -22.9968712734597","47.7185078924289, -22.9968712734597","47.7185078924289, -22.9250060507301","47.6466426696994, -22.9250060507301"
"47.6466426696994, -23.0687364961893","47.7185078924289, -23.0687364961893","47.7185078924289, -22.9968712734597","47.6466426696994, -22.9968712734597"
"47.6466426696994, -23.1406017189188","47.7185078924289, -23.1406017189188","47.7185078924289, -23.0687364961893","47.6466426696994, -23.0687364961893"
"47.6466426696994, -23.2124669416484","47.7185078924289, -23.2124669416484","47.7185078924289, -23.1406017189188","47.6466426696994, -23.1406017189188"
"47.6466426696994, -23.2843321643779","47.7185078924289, -23.2843321643779","47.7185078924289, -23.2124669416484","47.6466426696994, -23.2124669416484"
"47.6466426696994, -23.3561973871075","47.7185078924289, -23.3561973871075","47.7185078924289, -23.2843321643779","47.6466426696994, -23.2843321643779"
"47.7185078924289, -19.7629362506294","47.7903731151585, -19.7629362506294","47.7903731151585, -19.6910710278999","47.7185078924289, -19.6910710278999"
"47.7185078924289, -19.834801473359","47.7903731151585, -19.834801473359","47.7903731151585, -19.7629362506294","47.7185078924289, -19.7629362506294"
"47.7185078924289, -19.9066666960885","47.7903731151585, -19.9066666960885","47.7903731151585, -19.834801473359","47.7185078924289, -19.834801473359"
"47.7185078924289, -19.9785319188181","47.7903731151585, -19.9785319188181","47.7903731151585, -19.9066666960885","47.7185078924289, -19.9066666960885"
"47.7185078924289, -20.0503971415477","47.7903731151585, -20.0503971415477","47.7903731151585, -19.9785319188181","47.7185078924289, -19.9785319188181"
"47.7185078924289, -20.1222623642772","47.7903731151585, -20.1222623642772","47.7903731151585, -20.0503971415477","47.7185078924289, -20.0503971415477"
"47.7185078924289, -20.1941275870068","47.7903731151585, -20.1941275870068","47.7903731151585, -20.1222623642772","47.7185078924289, -20.1222623642772"
"47.7185078924289, -20.2659928097364","47.7903731151585, -20.2659928097364","47.7903731151585, -20.1941275870068","47.7185078924289, -20.1941275870068"
"47.7185078924289, -20.3378580324659","47.7903731151585, -20.3378580324659","47.7903731151585, -20.2659928097364","47.7185078924289, -20.2659928097364"
